t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,0.07003257328990228,0.14006514657980457,0.7899022801302932,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,0.44625407166123776,0.21335504885993486,0.34039087947882735,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,0.15309446254071662,0.7182410423452769,0.12866449511400652,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.4543973941368078,0.23452768729641693,0.31107491856677527,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.23778501628664495,0.19543973941368079,0.5667752442996743,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.1254071661237785,0.7328990228013029,0.14169381107491857,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.42671009771986973,0.26058631921824105,0.3127035830618892,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.030944625407166124,0.030944625407166124,0.9381107491856677,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.46742671009771986,0.24104234527687296,0.2915309446254072,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.4592833876221498,0.2736156351791531,0.2671009771986971,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,0.11237785016286644,0.739413680781759,0.1482084690553746,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,0.03420195439739414,0.8892508143322475,0.07654723127035831,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.09771986970684039,0.752442996742671,0.1498371335504886,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.15472312703583063,0.6286644951140065,0.21661237785016288,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.04723127035830619,0.8925081433224755,0.06026058631921824,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.10586319218241043,0.760586319218241,0.13355048859934854,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.09283387622149837,0.05374592833876222,0.8534201954397395,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.1270358306188925,0.7736156351791531,0.0993485342019544,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.10749185667752444,0.757328990228013,0.13517915309446255,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,0.1449511400651466,0.752442996742671,0.10260586319218241,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.46254071661237783,0.2915309446254072,0.24592833876221498,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.247557003257329,0.249185667752443,0.503257328990228,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.13517915309446255,0.7671009771986971,0.09771986970684039,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.4527687296416938,0.32084690553745926,0.2263843648208469,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03420195439739414,0.04071661237785016,0.9250814332247557,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.498371335504886,0.30944625407166126,0.19218241042345277,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.36807817589576547,0.38762214983713356,0.24429967426710097,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.14006514657980457,0.11563517915309446,0.744299674267101,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.08631921824104234,0.08631921824104234,0.8273615635179153,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.7899022801302932,0.08957654723127036,0.12052117263843648,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.14006514657980457,0.13680781758957655,0.7231270358306189,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.013029315960912053,0.03745928338762215,0.9495114006514658,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.13192182410423453,0.13843648208469056,0.7296416938110749,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.1237785016286645,0.13843648208469056,0.737785016286645,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.2719869706840391,0.21335504885993486,0.5146579804560261,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.14006514657980457,0.749185667752443,0.11074918566775244,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.4723127035830619,0.2768729641693811,0.250814332247557,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03420195439739414,0.04071661237785016,0.9250814332247557,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.5651465798045603,0.23778501628664495,0.1970684039087948,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.42833876221498374,0.3241042345276873,0.247557003257329,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.07654723127035831,0.8289902280130294,0.09446254071661238,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.2182410423452769,0.5472312703583062,0.23452768729641693,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.029315960912052116,0.06840390879478828,0.9022801302931596,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.21661237785016288,0.5651465798045603,0.2182410423452769,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.23615635179153094,0.5651465798045603,0.1986970684039088,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.13192182410423453,0.13355048859934854,0.7345276872964169,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.014657980456026058,0.02768729641693811,0.9576547231270358,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.1465798045602606,0.11726384364820847,0.7361563517915309,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.11889250814332247,0.13517915309446255,0.745928338762215,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03257328990228013,0.03908794788273615,0.9283387622149837,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.50814332247557,0.25732899022801303,0.23452768729641693,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.3957654723127036,0.3257328990228013,0.2785016286644951,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.03908794788273615,0.9397394136807817,0.021172638436482084,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.035830618892508145,0.9169381107491856,0.04723127035830619,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Aquilegia_formosa_9_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.4022801302931596,0.31107491856677527,0.28664495114006516,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,0.12866449511400652,0.7736156351791531,0.09771986970684039,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,0.10423452768729642,0.8192182410423453,0.07654723127035831,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.10912052117263844,0.7931596091205212,0.09771986970684039,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.15960912052117263,0.6465798045602605,0.19381107491856678,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.13192182410423453,0.7931596091205212,0.0749185667752443,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.1482084690553746,0.745928338762215,0.10586319218241043,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.08957654723127036,0.05863192182410423,0.8517915309446255,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.15472312703583063,0.7899022801302932,0.05537459283387622,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.11726384364820847,0.7947882736156352,0.08794788273615635,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,0.2182410423452769,0.3517915309446254,0.42996742671009774,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.3517915309446254,0.3485342019543974,0.2996742671009772,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.20521172638436483,0.2280130293159609,0.5667752442996743,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.2280130293159609,0.3355048859934853,0.4364820846905538,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.30944625407166126,0.3729641693811075,0.31758957654723124,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03908794788273615,0.03257328990228013,0.9283387622149837,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.3517915309446254,0.36644951140065146,0.28175895765472314,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.24267100977198697,0.4022801302931596,0.3550488599348534,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.2263843648208469,0.4560260586319218,0.31758957654723124,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.18078175895765472,0.2263843648208469,0.5928338762214984,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.8957654723127035,0.03420195439739414,0.07003257328990228,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.23452768729641693,0.43322475570032576,0.3322475570032573,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.016286644951140065,0.04071661237785016,0.9429967426710097,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.2182410423452769,0.4771986970684039,0.30456026058631924,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.25895765472312704,0.4543973941368078,0.28664495114006516,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.21172638436482086,0.1986970684039088,0.5895765472312704,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.23941368078175895,0.30130293159609123,0.4592833876221498,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.36807817589576547,0.31596091205211724,0.31596091205211724,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.04071661237785016,0.03257328990228013,0.9267100977198697,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.41368078175895767,0.31433224755700323,0.2719869706840391,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.2719869706840391,0.36319218241042345,0.36482084690553745,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.1742671009771987,0.5944625407166124,0.23127035830618892,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.18078175895765472,0.5765472312703583,0.24267100977198697,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03420195439739414,0.06514657980456026,0.9006514657980456,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.17100977198697068,0.6221498371335505,0.20684039087947884,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.18566775244299674,0.6009771986970684,0.21335504885993486,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.24104234527687296,0.43973941368078173,0.31921824104234525,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.02768729641693811,0.035830618892508145,0.9364820846905537,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.24592833876221498,0.4771986970684039,0.2768729641693811,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.26221498371335505,0.46416938110749184,0.2736156351791531,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.029315960912052116,0.035830618892508145,0.9348534201954397,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.38599348534201955,0.34039087947882735,0.2736156351791531,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.28338762214983715,0.3729641693811075,0.34364820846905536,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.043973941368078175,0.9364820846905537,0.019543973941368076,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.03908794788273615,0.9250814332247557,0.035830618892508145,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Asteropyrum_peltatum_44.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.254071661237785,0.36319218241042345,0.38273615635179153,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,0.754071661237785,0.11889250814332247,0.1270358306188925,614.0
